Port_IDs,Total_PnL,Total_Positions,Win_Positions,Win_Rate,ROI,Sharpe_Ratio,MDD
3956048468100538880,1373.56489,28.0,20.0,0.7142857142857143,1.1145612443640718,1.3223516055168498,0.0
3956076827719377409,16790.01223802,3916.0,2019.0,0.5155771195097038,1.0322298310165385,0.6803711943408763,635.050014530003
3957509601040585217,3174.1803667200006,1113.0,300.0,0.2695417789757412,0.32208807431247743,0.3152923646688749,3268.44
3960874214179953664,19567.47128569,2391.0,1233.0,0.5156838143036386,0.23329625287420802,0.11670847968653864,2233.9999999899956
3962024093501274881,9314.494060179999,1273.0,337.0,0.26472898664571876,0.1459067814121948,0.06326758053683185,1828.4947021300002
3966142151544441601,4883.80077594,1932.0,1028.0,0.5320910973084886,0.303863972044831,0.2138406962381957,1661.4546297299976
3975304792994095360,2536.0810463,2438.0,1040.0,0.4265791632485644,0.383252249554081,0.44235596847239417,91.88800600000013
3975392755164484097,2330.27031414,1829.0,512.0,0.2799343903772553,0.15523253086370412,0.09610648263807525,451.22514720000004
3976088733682659585,5901.15009982,2814.0,1226.0,0.43567874911158494,0.39612502374990327,0.24596465909358528,1074.7210039999998
3977078013600312321,4622.351437599999,5018.0,1638.0,0.32642487046632124,0.18533789471325765,0.06488605451985564,753.4702992500002
3977116548751698176,603.98050076,1624.0,456.0,0.28078817733990147,0.02723076312711209,0.17022013628657637,905.2161011400002
3977234346014419201,2427.2928308600003,83.0,33.0,0.39759036144578314,4.102463607193359,0.8017900439468195,0.0
3978449781300392193,5888.6560088,784.0,344.0,0.4387755102040816,0.2549011281310529,0.31813084848337697,1201.6152299999994
3981810242465907713,2836.47282999,105.0,12.0,0.11428571428571428,1.1056429632843092,0.2431256699679532,345.51956995
3983074113875692800,2424.8295199599997,43.0,14.0,0.32558139534883723,2.718941629745096,0.6779673689005898,0.0
3986814617275053313,16337.46188064,3554.0,2780.0,0.7822172200337648,0.871628342633023,1.2885519825388612,2.38194747
3987739404272887297,12464.6063154,6050.0,1381.0,0.22826446280991736,0.5570133876861023,0.1517747474388982,3386.656093980004
3988071780777702657,3424.4699222,2385.0,890.0,0.3731656184486373,0.35867714192781286,0.12594661440203322,135.64724225
3988187872032603905,2599.7616706199997,5238.0,1711.0,0.3266513936617029,0.3539710477245886,0.269899007815838,1194.0331292400022
3988205565930333696,3283.93800993,371.0,141.0,0.38005390835579517,0.3528639622080676,0.22402865826763194,2247.36956996
3991414786174551297,1787.9877156900002,311.0,93.0,0.2990353697749196,0.6553007118398677,0.3309268658433625,372.9699000000005
3993014919980212480,3078.6630103899997,695.0,331.0,0.4762589928057554,0.46332619163843913,0.37904880937263097,60.84000000000003
3993222640082269952,1884.46844302,3087.0,1434.0,0.4645286686103013,0.23725695585505072,0.3934408669838645,314.17752422000103
3994879592543698688,3658.7650624,653.0,361.0,0.552833078101072,0.8283465412325379,0.058978289476488276,175.48129108000057
3995532094997544704,-12346.682218599999,6051.0,1295.0,0.21401421252685507,-0.1868369025403617,-0.088375521998871,14186.535463309994
3996598927198996481,3509.04461888,2661.0,980.0,0.368282600526118,1.0693254939861139,0.377892971919226,160.68430590000116
3998572645139652353,9603.58535988,266.0,95.0,0.35714285714285715,0.46803137819487584,0.446386211751444,214.71515507000004
3998659472131949824,1449.32593976,147.0,72.0,0.4897959183673469,0.30740181541181216,0.5589164399583494,0.0
3999240873283311617,42574.473678790004,4522.0,2366.0,0.5232198142414861,0.543673453021995,0.5915285245145225,300.81384848999005
3999845462424248576,5843.152606810001,3318.0,1443.0,0.4349005424954792,0.8729677560150556,0.48318757052002337,325.7692295799984
4000222729738650369,1803.62013328,958.0,537.0,0.5605427974947808,0.7204062767497224,0.46860585528300824,129.27392739999937
4000877324693233921,-836.1005588599955,6050.0,2714.0,0.44859504132231404,-0.00887334041105951,0.0014295080771706773,14682.679015479996
4002413037164645377,3686.9697606,576.0,107.0,0.1857638888888889,2.492177630013401,0.4006344489244085,38.336309929999516
4004410127575640832,2905.76386668,507.0,175.0,0.34516765285996054,0.606130659451627,0.16846773570552714,486.26961986999913
4004713168329653760,1667.19861,27.0,2.0,0.07407407407407407,3.210949034255438,0.27755519970549997,0.0
4006366295148391425,3018.5418056999997,681.0,117.0,0.17180616740088106,2.0306055391083726,0.3145372839220906,688.0558008900002
4008537296438699777,2330.84564531,535.0,249.0,0.4654205607476635,0.6893278078271059,0.3816911513198849,543.7563162000001
4008711265867865600,11298.706389769999,394.0,166.0,0.4213197969543147,0.3082403414586579,0.6569639523815759,509.54999999999995
4008804082027254529,3332.7334588699996,975.0,527.0,0.5405128205128205,0.07655048552319497,0.2609974617483376,4879.948659969999
4011626972687000576,5483.14982082,6056.0,2326.0,0.38408190224570676,0.2781392443147202,0.2898697684819316,1133.2432569000002
4012994295026226176,2500.33664614,627.0,251.0,0.4003189792663477,1.5614641744135835,0.39685657252260553,216.82089986000028
4013955990069013504,1690.02704985,358.0,236.0,0.659217877094972,0.70328619573829,0.813132631174659,347.8586470499997
4013978721149559808,3778.8782239800003,294.0,61.0,0.20748299319727892,3.1434690285838127,0.46112464455861224,0.0
4014818740371615232,2013.6475100900002,529.0,111.0,0.20982986767485823,0.2319246814847921,0.16187921151980952,94.40199994000022
4016164457907769600,3742.6873197200002,712.0,310.0,0.4353932584269663,0.1254299528609518,0.4031007480315457,647.8375666200002
4017110277719148289,2899.93302141,252.0,143.0,0.5674603174603174,0.4712308465925302,0.7966806613730173,0.0
4017263283405469185,7141.36641939,6050.0,2034.0,0.336198347107438,0.1145843979867238,-0.017033843858045124,4788.43392336001
4017323550554338817,3134.7351025000003,545.0,273.0,0.5009174311926605,1.9572861271360744,0.5929444148027093,0.0
4019895412775450368,2640.30025492,571.0,242.0,0.4238178633975482,1.0534519107683362,0.6598961606415681,0.0
4020204877254599680,71998.85595307,6050.0,1993.0,0.3294214876033058,0.311560819422595,-0.08841097942056508,21338.05118778001
4021243448368889856,1498.1937578999998,6050.0,2290.0,0.3785123966942149,0.0856193689788358,0.31493581186094155,490.4929999399998
4021669203289716224,26427.33159178,1682.0,528.0,0.31391200951248516,0.4044195741684947,0.04073860606428632,2537.866628610005
4022565861939831809,14197.577075890002,705.0,372.0,0.5276595744680851,0.23307950047083875,0.5970093440971381,385.07555368999965
4022641794255717633,2176.83382376,6052.0,2634.0,0.43522802379378717,1.847685980160385,0.5647928571355055,115.99559388000023
4023616625178799873,2087.7711930100004,827.0,339.0,0.40991535671100365,0.7998545064176268,0.5091048484026135,3.088799999999992
4023697433751327232,2408.2239999800004,42.0,4.0,0.09523809523809523,3.186034199387988,0.32055470552153964,0.0
4023697881318718465,3151.95061998,70.0,6.0,0.08571428571428572,3.307649091012277,0.30381287465676954,0.0
4026179081117855488,6796.18836,197.0,46.0,0.233502538071066,0.40718015560637894,0.12934509834428762,1824.6434998900022
4027747397961573889,2638.2194499600005,460.0,207.0,0.45,0.1833911548643372,0.18323332249615454,483.9062899799999
4028427053699127040,2633.02381341,121.0,36.0,0.2975206611570248,0.8855609966771218,0.1746517624598189,6.623939779999546
4028701921959171840,17601.40139824,687.0,373.0,0.5429403202328966,0.40648048877447035,0.6746602132235833,585.677599929998
4029299190618134272,3354.1458763700007,230.0,72.0,0.3130434782608696,0.6732096274305341,0.5101996185138145,0.537880370000039
4029422834086627072,2799.9025498399997,102.0,38.0,0.37254901960784315,1.2978312128944094,0.6789628806456154,0.0
4029506971304830209,2413.6540000200002,52.0,3.0,0.057692307692307696,3.0493127697004287,0.24114033105036353,1.2715041200001451
4029507714735307777,1537.89995998,53.0,2.0,0.03773584905660377,3.422200917287123,0.19604178873957143,0.0
4029749871687083265,3662.13654822,856.0,367.0,0.4287383177570093,3.1705408328920717,0.7192341264765443,0.0
4030392204221219329,1347.75800996,85.0,8.0,0.09411764705882353,3.064754308455062,0.32042570585604807,0.0
4030395639953224449,4413.76154738,492.0,86.0,0.17479674796747968,0.4736511572014385,0.18302046102865047,55.44099972999902
4030555430101054209,3358.38032001,121.0,32.0,0.2644628099173554,0.6688799028035486,0.5427176385034777,0.0
4030565764341697025,2789.8782899599996,105.0,51.0,0.4857142857142857,0.8709829228719865,0.7628110392311687,4.030795650000073
4030626027667524352,3796.34803991,233.0,116.0,0.4978540772532189,0.15744272680751165,0.49843486826551525,670.806
4030635536196756737,2581.61417484,1294.0,679.0,0.5247295208655333,0.27624763409257014,0.3354565079339566,47.186786250000296
4030708912786799105,1612.84376999,60.0,2.0,0.03333333333333333,3.201021189641979,0.18414102627184342,0.0
4031173908980084736,5360.425729910001,225.0,85.0,0.37777777777777777,0.5833533025575024,0.6114524643580812,80.89999999999998
4031181049693676544,4545.2423384,302.0,73.0,0.24172185430463577,0.7712237279978442,0.19969288019617187,22.344964960000198
4031408429897920512,1351.26659997,82.0,4.0,0.04878048780487805,3.052549061581026,0.22506094825576828,0.0
4031414524297538817,2726.7956177399997,244.0,90.0,0.36885245901639346,1.3301405105399107,0.5343539915173359,17.582599900000332
4031451549482615297,3124.54121527,114.0,44.0,0.38596491228070173,1.04245508307752,0.6796632010656274,3.9002427300001727
4031493134338259457,9082.698287860003,1889.0,683.0,0.36156696664902066,0.11586957297271358,0.07523800432714575,3682.1097991999986
4031673021422897664,1984.7171999900002,229.0,72.0,0.314410480349345,0.4891923998604832,0.4759722315486364,64.5300000000002
4032403303704824321,2060.57051952,223.0,123.0,0.5515695067264574,0.2639519891800358,0.9347927227003462,1104.51520996
4033614723417828608,4602.2398164900005,516.0,115.0,0.22286821705426357,0.2771545638872204,0.0553078896604223,647.2944777399998
4033639786957934336,2848.14185731,149.0,25.0,0.16778523489932887,0.707492554507126,0.42428314887738744,0.0
4034359562055356161,5284.65441593,799.0,391.0,0.48936170212765956,0.2047159848297743,-0.03394183687980176,1659.3539501500004
4034786679304751616,2521.07586938,321.0,123.0,0.38317757009345793,3.0863578746042677,0.7841524300230254,0.0
4035034554469394176,2517.3207997300005,395.0,66.0,0.1670886075949367,2.0996077582862447,0.36794359002639804,632.4248999400004
4035430878731345664,2493.75041995,89.0,43.0,0.48314606741573035,1.9099021490834953,0.9477162836918821,0.0
4036548677626662656,3296.87667987,147.0,68.0,0.46258503401360546,0.5616856610336963,0.7341606244084794,0.0
4037073643537925121,1540.4004996200001,446.0,83.0,0.1860986547085202,2.593182325446432,0.47281407928326463,0.0
4037121179310444801,7237.92173826,1595.0,772.0,0.48401253918495296,0.12970305351111835,0.21579598318338886,1198.33178
4037179073830813185,2331.43490998,73.0,31.0,0.4246575342465753,0.7267750755093776,0.6000145679753941,0.0
4037282461943784704,4760.365619499999,504.0,136.0,0.2698412698412698,0.25724123674566407,0.34699209242693757,1680.70886221
4037511388357114368,3552.34051692,953.0,413.0,0.4333683105981112,0.39621077812691025,0.32022297892548035,635.4510124099997
4037717032428033792,1897.3229995000002,317.0,102.0,0.3217665615141956,2.7371265036986876,0.6852146744883143,0.0
4037785885739608577,1934.5792352600001,254.0,59.0,0.23228346456692914,2.735746861138148,0.5483935695775066,0.0
4038768306117031680,1741.9142598800001,100.0,22.0,0.22,1.6535171946095013,0.3146513637233656,0.0
4039129759104249600,1264.28919972,133.0,59.0,0.44360902255639095,3.162479424560003,0.8865812842036273,0.0
4039279455324236544,1038.8074192600002,327.0,181.0,0.5535168195718655,1.0221011564380975,1.1010723088609395,0.0
4040382575336130560,0.0,76.0,0.0,0.0,0.0,,0.0
4040843843196854529,2151.70406,59.0,19.0,0.3220338983050847,0.9855234808570021,0.672896263981523,0.0
4041804592937345281,-776.34299969,368.0,85.0,0.23097826086956522,-0.13428684976844413,-0.41268708201697907,1026.6208593800002
4041860229502600193,2327.33599982,97.0,38.0,0.3917525773195876,1.3390372802971153,0.7912227224673961,0.0
